MLS ID,Sale Price,Close Date,Address,Zip Code,Total Sq. Ft.,Lot Size,Latitude,Longitude,High School,High School Rank,Middle School,Middle School Rank,Elementary School,Elementary School Rank
6814793,361000.0,2021-01-19,4218 Nottingham PL,80907,1627.0,7425.0,38.8941467,-104.8411525,Mesa Ridge High School,4,North Middle School,NaN,Jordahl Elementary School,NaN
3698005,367500.0,2021-01-15,5847 Moon Ridge DR,80922,2319.0,5541.0,38.9030384,-104.71830290000001,Doherty High School,2,Skyview Middle School,NaN,Pikes Peak Elementary School,NaN
8995792,368000.0,2021-01-20,7417 Benecia DR,80817,1676.0,4443.0,38.671797,-104.69090899999999,Power Technical Early College,3,Horizon Middle School,NaN,Coperni 2,NaN
8126226,375000.0,2021-01-19,2515 N Nevada AV,80907,1848.0,9500.0,38.868605,-104.81925,Patriot High School,3,Falcon Middle School,NaN,NaN,NaN
8788389,375000.0,2021-01-15,798 Progress DR,80817,1984.0,9945.0,38.6719466,-104.6798954,Doherty High School,3,NaN,NaN,Grand Peak Academy,NaN
2521900,375000.0,2021-01-19,829 Dirksland ST,80907,2160.0,8016.0,38.8907916,-104.8362275,NaN,4,NaN,NaN,Evans International Elementary School,NaN
8107898,375000.0,2021-01-14,6652 Young Oak GR,80923,2500.0,174.24,38.928626,-104.727868,Pikes Peak Early College,3,NaN,NaN,Falcon Elementary School Of Technology,NaN
7739673,375000.0,2021-01-08,4239 Hessite LP,80938,2516.0,3458.0,38.8939844,-104.679417,Achieve Online,2,NaN,NaN,Sunrise Elementary School,NaN
2334853,376000.0,2021-01-15,1268 Canoe Creek DR,80906,2624.0,6000.0,38.7735011,-104.8045838,Mesa Ridge High School,2,NaN,NaN,Sand Creek International Elementary School,NaN
7639612,380000.0,2021-01-19,3935 Thundercloud DR,80920,2110.0,7150.0,38.9524134,-104.75280040000001,Colorado Springs Early Colleges,4,NaN,NaN,Grand Peak Academy,NaN
6723467,380000.0,2021-01-19,6035 Dancing Sun WY,80911,3123.0,5533.0,38.7651519,-104.7131572,Doherty High School,1,NaN,NaN,Martin Luther King Junior Elementary School,NaN
4745275,382000.0,2021-01-19,506 Valley RD,80904,1340.0,7350.0,38.857261,-104.8693827,Fountain-Fort Carson High School,3,NaN,NaN,James Irwin Charter Academy,NaN
6387301,382837.0,2021-01-14,2710 W Pikes Peak AV,80904,1307.0,3120.0,38.8502032,-104.86527790000001,Launch High School,3,NaN,NaN,Monument Charter Academy,NaN
5298053,385000.0,2021-01-19,12883 Pine Valley CR,80831,2844.0,7972.0,38.962792,-104.600657,Fountain-Fort Carson High School,3,NaN,NaN,Odyssey Elementary School,NaN
4271478,385000.0,2021-01-15,6269 Hartman DR,80923,2020.0,5808.0,38.9221531,-104.7112403,Colorado Springs Early Colleges,3,NaN,NaN,Carver Elementary School,NaN
2711923,385000.0,2021-01-19,6075 Little Johnny DR,80918,2691.0,8102.0,38.9181133,-104.7786443,Vista Ridge High School,4,NaN,NaN,Twain Elementary School,NaN
1301861,385000.0,2021-01-15,4235 Ramblewood DR,80920,2225.0,8466.0,38.9413443,-104.7476503,Sand Creek High School,4,NaN,NaN,Widefield District 3 Preschool,NaN
3700853,388000.0,2021-01-19,5305 Mira Loma CR,80918,2472.0,9200.0,38.9089815,-104.7637433,Harrison High School,2,NaN,NaN,NaN,NaN
2045111,390000.0,2021-01-20,6226 San Mateo DR,80911,2509.0,6649.0,38.7608363,-104.70843609999999,Liberty High School,2,NaN,NaN,Mesa Elementary School,NaN
1545817,391600.0,2021-01-15,964 N Cimarron DR,81007,3234.0,46609.2,38.8263135,-104.8060224,Discovery High School,3,NaN,NaN,Grand Mountain School,NaN
1333728,395000.0,2021-01-14,732 N Spruce ST,80905,1716.0,6000.0,38.8437126,-104.8327163,Coronado High School,3,NaN,NaN,NaN,NaN
8013303,395000.0,2021-01-19,680 Red Feather LN,80863,1878.0,18731.0,39.0032256,-105.0598284,Coronado High School,3,NaN,NaN,Fremont Elementary School,NaN
8150522,396000.0,2021-01-14,2044 Bucolo AV,80951,3185.0,6000.0,38.86162849999999,-104.6806359,Falcon High School,2,NaN,NaN,King Elementary School,NaN
4088985,398000.0,2021-01-20,12834 Pine Valley CR,80831,3362.0,8375.0,38.9625438,-104.59951219999999,Vista Ridge High School,3,NaN,NaN,Globe Charter School,NaN
8779294,400000.0,2021-01-21,397 Golden Cycle CR,80813,1896.0,94090.0,38.8066491,-105.2085375,Rampart High School,1,NaN,NaN,Grand Mountain School,NaN
4435549,405000.0,2021-01-20,2018 Valley View DR,80863,1529.0,17424.0,39.0135187,-105.0516775,Liberty High School,3,NaN,NaN,NaN,NaN
6473122,405000.0,2021-01-15,10950 Redington DR,80831,2591.0,7409.0,38.9712217,-104.6244196,Doherty High School,3,NaN,NaN,NaN,NaN
7897279,409839.0,2021-01-19,6207 Kildare DR,80927,2723.0,4950.0,38.9223973,-104.65486170000001,Widefield High School,3,NaN,NaN,Eagleside Elementary School,NaN
5418040,410000.0,2021-01-21,1122 Park View PL,80863,1888.0,12632.4,38.9986519,-105.04053619999999,Palmer High School,3,NaN,NaN,Summit Elementary School,NaN
1485839,410000.0,2021-01-19,8994 Kingston Heath RD,80831,3087.0,7978.0,38.9639352,-104.59124859999999,Palmer High School,3,NaN,NaN,Jackson Elementary School,NaN
6730283,411000.0,2021-01-15,9654 Country Vistas WY,80831,2726.0,6389.0,38.9725612,-104.579577,Woodland Park High School,3,NaN,NaN,Mesa Elementary School,NaN
3165922,414000.0,2021-01-15,11189 Scenic Brush DR,80831,3260.0,5585.0,38.9712971,-104.6201873,Power Technical Early College,3,NaN,NaN,Sunrise Elementary School,NaN
2629240,414010.0,2021-01-15,7479 Hunter Jumper DR,80922,1996.0,2086.0,38.8693657,-104.68977679999999,Falcon High School,2,NaN,NaN,Carver Elementary School,NaN
7179772,415000.0,2021-01-19,8235 Hardwood CR,80908,3450.0,5250.0,38.9457503,-104.6851762,Cripple Creek-Victor Junior-Senior High School,3,NaN,NaN,Remington Elementary School,NaN
5432163,420000.0,2021-01-14,14420 Club Villa DR #E,80921,2365.0,2365.0,39.040567,-104.8206,Woodland Park High School,4,NaN,NaN,Woodmen Hills Elementary School,NaN
6853060,420020.0,2021-01-15,12702 Windingwalk DR,80931,3159.0,7823.0,38.9734585,-104.5874798,Falcon High School,3,NaN,3,Fremont Elementary School,NaN
3187437,420545.0,2021-01-13,10223 Devoncove DR,80831,3698.0,10847.0,38.980352,-104.62760870000001,Vista Ridge High School,3,NaN,3,NaN,NaN
2237060,423000.0,2021-01-19,9146 Royal Melbourne CR,80831,3537.0,9561.0,38.9645275,-104.6024262,Woodland Park High School,3,NaN,3,NaN,NaN
9217945,425000.0,2021-01-14,6882 Mandan DR,80925,2735.0,5500.0,38.7323912,-104.6508975,Falcon High School,2,NaN,3,NaN,NaN
9605633,425000.0,2021-01-08,750 Derry PL,80918,2934.0,19200.0,38.920587,-104.81350359999999,Falcon High School,4,NaN,4,NaN,NaN
7972612,425067.0,2021-01-15,12706 Winding walk DR,80931,3463.0,7963.0,38.9734911,-104.58725909999998,Falcon High School,3,NaN,3,NaN,NaN
7058311,425890.0,2021-01-20,12767 Morning Breeze WY,80931,2482.0,6452.0,38.970154,-104.5848714,Power Technical Early College,3,NaN,3,NaN,NaN
4144045,427000.0,2021-01-19,7532 Calm Oasis PL,80922,2744.0,6471.0,38.895558,-104.6894657,Vista Ridge High School,2,NaN,3,NaN,NaN
7594303,427000.0,2021-01-19,206 Luxury LN,80921,3239.0,1564.0,39.03140399999999,-104.828744,Discovery Canyon Campus High School,5,NaN,4,NaN,NaN
9868359,435000.0,2021-01-15,7998 Chasewood LP,80908,3176.0,7700.0,38.946647,-104.699569,Falcon High School,3,NaN,3,NaN,NaN
7719682,436500.0,2021-01-15,6411 Elsinore DR,80923,3059.0,9000.0,38.9234593,-104.7075952,Falcon High School,3,NaN,3,NaN,NaN
2551670,447900.0,2021-01-15,9745 Rubicon DR,80925,3022.0,7031.0,38.733364,-104.6469803,Falcon High School,2,NaN,3,NaN,NaN
6656910,449734.0,2021-01-20,13619 Evening Sky DR,80831,3953.0,6050.0,38.9715567,-104.5802821,Mesa Ridge High School,3,NaN,3,NaN,NaN
2293977,450000.0,2021-01-14,8266 Sprague WY,80908,2779.0,6077.0,38.9599594,-104.6770453,Civa Charter Academy,3,NaN,3,NaN,NaN
4243924,451901.0,2021-01-08,10221 Elgon DR,80924,3159.0,6517.0,38.9806476,-104.727689,Falcon High School,4,NaN,NaN,NaN,NaN
6046589,452000.0,2021-01-14,9823 Fairway Glen DR,80931,3159.0,9225.0,38.9713618,-104.5916723,Falcon High School,3,NaN,3,NaN,NaN
6015678,455000.0,2021-01-20,4606 Hotspur DR,80922,3432.0,6229.08,38.8995392,-104.7079141,Sand Creek High School,2,NaN,3,NaN,NaN
8602875,458763.0,2021-01-19,5437 Janga DR,80924,2482.0,6620.0,38.9805849,-104.7281325,The Classical Academy High School,4,NaN,NaN,NaN,NaN
7466811,460051.0,2021-01-19,739 Sage Forest LN,80132,1535.0,4604.0,39.0683125,-104.8122293,Vista Ridge High School,4,NaN,4,NaN,NaN
5861290,476000.0,2021-01-15,7952 Callendale DR,80908,3514.0,6455.59,38.9488854,-104.6759979,Vista Ridge High School,3,NaN,3,NaN,NaN
6697931,480000.0,2021-01-15,10540 Marble Creek CR,80908,3252.0,9443.0,38.9822423,-104.7823762,Mesa Ridge High School,5,NaN,5,NaN,NaN
5755292,481000.0,2021-01-11,1306 Ethereal CR,80904,3204.0,6390.0,38.8607224,-104.85223420000001,Falcon High School,3,NaN,3,NaN,NaN
8422104,485000.0,2021-01-20,523 Orion DR,80906,2851.0,13300.0,38.820689,-104.86422890000001,Vista Ridge High School,NaN,NaN,5,NaN,NaN
8010978,496000.0,2021-01-20,6792 Prairie Wind DR,80923,3530.0,7699.0,38.9340352,-104.7324801,Liberty High School,3,NaN,3,NaN,NaN
9675566,500000.0,2021-01-15,4247 Ginger Cove PL,80923,3252.0,7150.0,38.9301609,-104.7498835,Falcon High School,4,NaN,3,NaN,NaN
8369383,501000.0,2021-01-15,17985 Gypsum Canyon CT,80132,2678.0,10714.0,39.0927162,-104.8486922,Sand Creek High School,4,NaN,4,NaN,NaN
3374587,504879.0,2021-01-20,5422 Silverstone TE,80919,2643.0,4017.0,38.91209620000001,-104.8648913,Liberty High School,4,NaN,4,NaN,NaN
8458109,507000.0,2021-01-15,6960 Mustang Rim DR,80923,3198.0,5650.0,38.93061950000001,-104.6833196,Lewis-Palmer High School,3,NaN,3,NaN,NaN
4157709,510000.0,2021-01-20,1302 Longwood AV,81004,3564.0,12500.0,38.2683087,-104.63990340000001,Vista Ridge High School,1,NaN,5,NaN,NaN
6899874,514900.0,2021-01-19,406 Gold Claim TE,80905,3852.0,8361.0,38.8269476,-104.85232540000001,Tca College Pathways,NaN,NaN,3,NaN,3
7034510,515000.0,2021-01-20,6552 Twin Falls CT,80924,3641.0,6915.0,38.9722324,-104.7142975,Coronado High School,4,NaN,NaN,NaN,4
9426583,515846.0,2021-01-19,11074 Tranquil Water DR,80908,3738.0,10476.0,38.993424,-104.7692612,Zebulon Pike,5,NaN,5,NaN,5
4589081,520000.0,2021-01-15,320 Summit RD,80863,2864.0,31798.8,38.9782179,-105.0942174,NaN,3,NaN,3,NaN,2
8786602,528500.0,2021-01-20,533 N Wahsatch AV,80903,1905.0,5000.0,38.8419209,-104.81721309999999,Vista Ridge High School,1,NaN,2,NaN,4
3401898,539888.0,2021-01-14,10147 Hannaway DR,80924,3778.0,7968.0,38.9740511,-104.7206372,Rampart High School,NaN,Falcon Middle School,NaN,NaN,4
4810855,540000.0,2021-01-15,10703 Torreys Peak WY,80831,4113.0,8543.0,38.9852296,-104.59591529999999,Lewis-Palmer High School,NaN,Falcon Middle School,3,NaN,4
5244157,551000.0,2021-01-19,1551 Main ST,80863,2944.0,43560.0,38.7622486,-104.73847359999999,Colorado Springs Early Colleges,NaN,Falcon Middle School,NaN,NaN,NaN
9409631,557900.0,2021-01-19,4586 Hanging Lake CR,80924,3565.0,6490.0,38.980988,-104.74463100000001,Vista Ridge High School,NaN,Janitell Junior High School,NaN,NaN,5
5496701,560000.0,2021-01-14,6544 Prairie Wind DR,80923,4724.0,10410.84,38.9324614,-104.7361887,Central High School,NaN,Eagleview Middle School,3,NaN,3
1734028,563900.0,2021-01-20,1136 Vista Oaks DR,80921,4753.0,10417.0,39.0148266,-104.8070229,Zebulon Pike,NaN,Falcon Middle School,4,NaN,4
4440636,566000.0,2021-01-19,854 Woodmoor Acres DR,80132,3842.0,13420.0,39.090113,-104.842378,NaN,NaN,Falcon Middle School,4,NaN,2
4812917,575000.0,2021-01-15,845 Markus RD,80863,1446.0,243064.8,38.9644622,-105.07734930000001,Liberty High School,NaN,Skyview Middle School,3,NaN,2
8876053,582996.0,2021-01-15,10459 Kelowna VW,80908,3623.0,5503.0,38.9834577,-104.7759978,Pine Creek High School,NaN,The Classical Academy Middle School,5,NaN,5
8380741,590000.0,2021-01-19,1045 Pleasant View LN,80921,4062.0,21200.0,39.0543793,-104.8085047,Woodland Park High School,NaN,Skyview Middle School,4,NaN,4
6666695,592745.0,2021-01-19,4397 Captain Jack LN,80924,3794.0,12450.0,38.982386,-104.749143,Community Prep Charter School,NaN,Skyview Middle School,NaN,NaN,5
8743798,600000.0,2021-01-20,4360 Diamondback DR,80921,5376.0,444748.0,39.05530419999999,-104.9062879,NaN,NaN,Janitell Junior High School,4,NaN,4
3545072,616500.0,2021-01-19,325 Cheshire CT,80906,3845.0,15785.0,38.7635867,-104.82458829999999,NaN,NaN,Falcon Middle School,2,NaN,5
9607552,622644.0,2021-01-15,9593 Fairway Glen DR,80831,5770.0,9305.0,38.9709289,-104.58802920000001,NaN,NaN,Falcon Middle School,3,NaN,4
4609704,625000.0,2021-01-20,1147 Meadow Oaks DR,80921,4499.0,9465.0,39.0136545,-104.8068406,NaN,NaN,Chinook Trail Middle School,4,NaN,4
3700986,679900.0,2021-01-15,14795 Pristine DR,80921,5670.0,19765.0,39.0480581,-104.8291823,NaN,NaN,NaN,4,NaN,4
9460286,729900.0,2021-01-21,245 Thames DR,80906,4052.0,25074.0,38.7637113,-104.82710759999999,NaN,NaN,Falcon Middle School,2,NaN,5
1291031,730000.0,2021-01-13,17648 Lake Side DR,80132,4421.0,12111.0,39.0873014,-104.8772963,NaN,NaN,Skyview Middle School,4,NaN,4
6112270,800000.0,2021-01-15,1232 W Colorado AV,80904,2624.0,4600.0,38.8373209,-104.8453495,NaN,NaN,Chinook Trail Middle School,3,NaN,3
3164826,835000.0,2021-01-20,3320 Camels Ridge LN,80904,4604.0,6510.0,38.881777,-104.853157,NaN,NaN,NaN,3,NaN,2
5027173,888200.0,2021-01-19,21 Sanford RD,80906,4844.0,21600.0,38.7815545,-104.86263259999998,NaN,NaN,Discovery Canyon Campus Middle School,5,NaN,NaN
8338991,1010000.0,2021-01-20,3280 Cedar Heights DR,80904,5811.0,51401.0,38.8791325,-104.9090709,NaN,NaN,Skyview Middle School,2,NaN,2
4593499,1100000.0,2021-01-19,12120 Casey LN,80908,1456.0,1564239.6,39.008883,-104.73224599999999,NaN,NaN,Challenger Middle School,NaN,NaN,3
7366440,1150000.0,2021-01-15,3905 Mesa Top DR,80132,4502.0,118918.8,39.0614766,-104.89759529999999,NaN,NaN,Holmes Middle School,4,NaN,4
4844354,31500.0,2021-01-27,837 Marshall DR,80817,1295.0,5997.0,38.6702042,-104.6806698,NaN,NaN,Cheyenne Mountain Junior High School,2,NaN,2
1160243,57000.0,2021-01-29,1508 Stone AV,81004,900.0,6000.0,38.873841,-104.8162444,NaN,NaN,Jenkins Middle School,2,NaN,3
3990613,65000.0,2021-01-19,410 Church ST,80825,2500.0,12632.4,38.7660858,-102.79115209999999,NaN,NaN,Jenkins Middle School,NaN,NaN,NaN
8330946,101000.0,2021-01-22,411 Lakewood CR #C806,80910,576.0,783.0,38.8226701,-104.7599745,NaN,NaN,Lewis-Palmer Middle School,3,NaN,0
3951438,107000.0,2021-01-29,11901 County Road Z.5 RD,80833,1782.0,1742400.0,37.9751827,-103.6746147,NaN,NaN,Eagleview Middle School,NaN,NaN,5
9771356,115000.0,2021-01-15,1625 N Murray BL #211,80915,1000.0,412.0,38.8568095,-104.7475978,NaN,NaN,Skyview Middle School,1,NaN,0
4364286,115880.0,2021-01-26,930 Berkley AV,81004,1410.0,6150.0,38.7748727,-104.812566,NaN,NaN,The Connect Charter School,2,NaN,2
6757911,152500.0,2021-01-29,4623 Pine Marten PT,80922,1120.0,885.0,38.8994213,-104.68502559999999,NaN,NaN,West Middle School,3,NaN,
2083627,155000.0,2021-01-29,4577 Gray Fox HT,80922,1296.0,4487.0,38.8985368,-104.68394980000001,NaN,NaN,Chinook Trail Middle School,3,NaN,
9374977,158000.0,2021-01-22,4024 Gray Fox HT,80922,1296.0,897.0,38.89785699999999,-104.686686,NaN,NaN,NaN,3,NaN,
4934275,168000.0,2021-01-22,1522 E Ash ST,81001,1056.0,6000.0,38.2664142,-104.5832586,NaN,NaN,Challenger Middle School,0,NaN,1
5511495,184000.0,2021-01-22,347 Black Mesa CR,80816,936.0,84942.0,38.8665219,-105.2936254,NaN,NaN,Woodland Park Middle School,NaN,Buena Vista Elementary School,NaN
5370363,185000.0,2021-01-27,3292 Pikes Peak DR,80816,1296.0,138520.8,38.9775987,-105.29168190000001,NaN,NaN,North Middle School,NaN,Ranch Creek Elementary,NaN
3554618,200000.0,2021-01-29,1907 S Hancock AV,80905,894.0,7400.0,38.8060353,-104.8065328,NaN,NaN,Chinook Trail Middle School,5,Mountain View Elementary School,2
2828465,202000.0,2021-01-22,2458 Astrozon CR,80916,1088.0,991.0,38.7969722,-104.74463100000001,NaN,NaN,NaN,1,Gateway Elementary School,2
4940064,205000.0,2021-01-29,223 Porphyry ST,80813,1171.0,6969.6,38.7517893,-105.1758866,NaN,NaN,Falcon Middle School,NaN,Columbia Elementary School,1
3783341,206500.0,2021-01-29,4264 Deerfield Hills DR,80916,698.0,3850.0,38.7842287,-104.7492455,NaN,NaN,Sproul Junior High School,1,Ranch Creek Elementary,2
8147100,210000.0,2021-01-28,2094 Legacy Ridge VW #106,80910,1512.0,1512.0,38.8046438,-104.7796328,NaN,NaN,NaN,NaN,Meridian Ranch Elementary School,3
7837685,213000.0,2021-01-22,1563 Monterey RD #D,80910,1171.0,453.0,38.80773569999999,-104.7845932,NaN,NaN,Chinook Trail Middle School,NaN,Widefield District 3 Preschool,3
1512312,220900.0,2021-01-29,6945 Yellowpine DR,80919,710.0,2042.0,38.932203,-104.86441129999999,NaN,NaN,NaN,4,NaN,2
5912132,225000.0,2021-01-25,3561 Queen Anne WY,80917,1624.0,638.0,38.88562,-104.764055,NaN,NaN,Jenkins Middle School,1,Chinook Trail Elementary School,3
9944380,225000.0,2021-01-19,2103 E 11th ST,81001,1748.0,6000.0,38.833687,-104.844851,NaN,NaN,The Classical Academy Middle School,3,Freedom Elementary School,3
3038424,225000.0,2021-01-21,7791 Whiptail PT,80922,1479.0,4000.0,38.895118,-104.6840444,NaN,NaN,Lewis-Palmer Middle School,3,The Da Vinci Academy School,
8862902,226000.0,2021-01-27,609 W Grant AV,81004,1812.0,7916.0,38.8563319,-104.77919109999999,NaN,NaN,Woodland Park Middle School,1,Monument Charter Academy,4
6346342,229900.0,2021-01-22,500 7th ST,80631,1189.0,5750.0,38.793398,-104.8354646,NaN,NaN,Challenger Middle School,5,Gateway Elementary School,5
5540708,230000.0,2021-01-29,3275 W Hawthorne PL,80221,1009.0,13503.6,38.8014147,-104.8338993,NaN,NaN,Discovery Canyon Campus Middle School,5,Mountain View Elementary School,NaN
7350082,233000.0,2021-01-26,3483 Atlantic DR,80910,1196.0,1300.0,38.8200404,-104.7630626,NaN,NaN,Chinook Trail Middle School,NaN,Antelope Trails Elementary School,2
3118928,237199.0,2021-01-27,102 Mojave WY,80817,1044.0,5150.0,38.6943549,-104.7020822,NaN,NaN,NaN,2,Chinook Trail Elementary School,2
5186314,240000.0,2021-01-27,525 S Cedar ST,80903,1368.0,4440.0,38.8253174,-104.8055868,NaN,NaN,Lewis-Palmer Middle School,5,Bear Creek Elementary School,NaN
3781658,240750.0,2021-01-27,5353 Palomino Ranch PT #107,80922,1057.0,4356.0,38.9081079,-104.7145426,NaN,NaN,Fox Meadow Middle School,3,Cheyenne Mountain Elementary School,2
6740278,245000.0,2021-01-29,4895 Wells Branch HT #302,80923,1105.0,728.0,38.9226036,-104.7407922,NaN,NaN,Falcon Middle School,3,Meridian Ranch Elementary School,3
6767417,247000.0,2021-01-20,5378 E Palomino Ranch PT #201,80922,1166.0,231.0,38.9075874,-104.7153845,NaN,NaN,The Classical Academy Middle School,3,The Da Vinci Academy School,2
5495913,247000.0,2021-01-21,2433 Gilpin AV,80910,1216.0,1408.0,38.8092154,-104.7837384,NaN,NaN,Discovery Canyon Campus Middle School,NaN,Antelope Trails Elementary School,3
3368197,250000.0,2021-01-22,12367 N Peyton HW,80831,1364.0,1742400.0,38.8783673,-104.4613765,NaN,NaN,Fox Meadow Middle School,NaN,Cheyenne Mountain Elementary School,NaN
9693806,251000.0,2021-01-19,1682 Kensington DR,80906,1160.0,6720.0,38.7593726,-104.7645595,NaN,NaN,Lewis-Palmer Middle School,NaN,Lewis-Palmer Elementary School,NaN
7543019,255000.0,2021-01-29,1312 Richards AV,80905,796.0,6550.0,38.7984513,-104.80216740000002,NaN,NaN,West Middle School,2,Buena Vista Elementary School,2
4377913,255000.0,2021-01-22,1800 Hallam AV,80911,1063.0,8011.0,38.7621911,-104.7482428,NaN,NaN,Holmes Middle School,NaN,Jackson Elementary School,NaN
6958060,256000.0,2021-01-22,1120 Florence AV,80905,894.0,6100.0,38.7990482,-104.8090062,NaN,NaN,Cheyenne Mountain Junior High School,5,Canon Elementary School,2
1475167,257500.0,2021-01-28,4807 Kerry Lynn VW #101,80922,1181.0,740.0,38.90215610000001,-104.6981583,NaN,NaN,Manitou Springs Middle School,3,NaN,3
2093600,260000.0,2021-01-18,16 S 9th ST,80905,1470.0,2082.17,38.8346965,-104.8400124,NaN,NaN,Chinook Trail Middle School,3,Manitou Springs Elementary School,3
4750818,260000.0,2021-01-22,530 Warren AV,80905,894.0,8050.0,38.80937600000001,-104.8144446,NaN,NaN,NaN,5,Edith Wolford Elementary School,2
1011337,264000.0,2021-01-28,914 Maxwell LN,80909,1642.0,14350.0,38.8467856,-104.75375749999999,NaN,NaN,Lewis-Palmer Middle School,1,Bear Creek Elementary School,NaN
4087632,265299.0,2021-01-26,1156 Moline ST,80010,887.0,6534.0,39.7341161,-104.853876,NaN,NaN,Fountain Middle School,NaN,Jordahl Elementary School,1
9836164,266000.0,2021-01-27,2581 Shannara GR,80951,1520.0,1220.0,38.8674249,-104.67596209999999,NaN,NaN,Mann Middle School,NaN,Edison Elementary School,2
9367384,268000.0,2021-01-14,3615 Hayman CT,80910,1857.0,7725.0,38.8308254,-104.7656534,NaN,NaN,NaN,NaN,Kit Carson Elementary School,0
